system_id,system_name,thing_id,thing_token,resource_name,resource_type,resource_key
S02,CONTAMINACIÓN EXTERIOR,5ZNeqH6IoaRddPT_tGfAFrGPQ58Sd3kEohKXgDvw5oQ,L5Wx_uaEpgBCw1Bhc_5EKcuqzzEFsC32IyrBAfFfLCs,pressure_avg_w,numeric,pressure_avg_w
S02,CONTAMINACIÓN EXTERIOR,5ZNeqH6IoaRddPT_tGfAFrGPQ58Sd3kEohKXgDvw5oQ,L5Wx_uaEpgBCw1Bhc_5EKcuqzzEFsC32IyrBAfFfLCs,relativehum,unknown,relativehum
S02,CONTAMINACIÓN EXTERIOR,5ZNeqH6IoaRddPT_tGfAFrGPQ58Sd3kEohKXgDvw5oQ,L5Wx_uaEpgBCw1Bhc_5EKcuqzzEFsC32IyrBAfFfLCs,relativehum_avg_d,numeric,relativehum_avg_d
S02,CONTAMINACIÓN EXTERIOR,5ZNeqH6IoaRddPT_tGfAFrGPQ58Sd3kEohKXgDvw5oQ,L5Wx_uaEpgBCw1Bhc_5EKcuqzzEFsC32IyrBAfFfLCs,relativehum_avg_h,numeric,relativehum_avg_h
S02,CONTAMINACIÓN EXTERIOR,5ZNeqH6IoaRddPT_tGfAFrGPQ58Sd3kEohKXgDvw5oQ,L5Wx_uaEpgBCw1Bhc_5EKcuqzzEFsC32IyrBAfFfLCs,relativehum_avg_w,numeric,relativehum_avg_w
S02,CONTAMINACIÓN EXTERIOR,5ZNeqH6IoaRddPT_tGfAFrGPQ58Sd3kEohKXgDvw5oQ,L5Wx_uaEpgBCw1Bhc_5EKcuqzzEFsC32IyrBAfFfLCs,temperature,numeric,temperature
S02,CONTAMINACIÓN EXTERIOR,5ZNeqH6IoaRddPT_tGfAFrGPQ58Sd3kEohKXgDvw5oQ,L5Wx_uaEpgBCw1Bhc_5EKcuqzzEFsC32IyrBAfFfLCs,temperature_avg_d,numeric,temperature_avg_d
S02,CONTAMINACIÓN EXTERIOR,5ZNeqH6IoaRddPT_tGfAFrGPQ58Sd3kEohKXgDvw5oQ,L5Wx_uaEpgBCw1Bhc_5EKcuqzzEFsC32IyrBAfFfLCs,temperature_avg_h,numeric,temperature_avg_h
S02,CONTAMINACIÓN EXTERIOR,5ZNeqH6IoaRddPT_tGfAFrGPQ58Sd3kEohKXgDvw5oQ,L5Wx_uaEpgBCw1Bhc_5EKcuqzzEFsC32IyrBAfFfLCs,temperature_avg_w,numeric,temperature_avg_w
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,co2,numeric,co2
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,co2_avg_d,numeric,co2_avg_d
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,co2_avg_h,numeric,co2_avg_h
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,co2_avg_w,numeric,co2_avg_w
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,ctm_error,string,ctm_error
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,ctm_payload,string,ctm_payload
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,description,boolean,description
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,humidity,numeric,humidity
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,humidity_avg_d,numeric,humidity_avg_d
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,humidity_avg_h,numeric,humidity_avg_h
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,humidity_avg_w,numeric,humidity_avg_w
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,temperature,numeric,temperature
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,temperature_avg_d,numeric,temperature_avg_d
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,temperature_avg_h,numeric,temperature_avg_h
S04,AMBIENTE INTERIOR,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,temperature_avg_w,numeric,temperature_avg_w
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,alertsManagerLog,boolean,alertsManagerLog
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,co2,numeric,co2
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,co2_avg_d,numeric,co2_avg_d
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,co2_avg_h,numeric,co2_avg_h
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,co2_avg_w,numeric,co2_avg_w
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,ctm_payload,string,ctm_payload
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,description,boolean,description
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,humidity,numeric,humidity
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,humidity_avg_d,numeric,humidity_avg_d
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,humidity_avg_h,numeric,humidity_avg_h
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,humidity_avg_w,numeric,humidity_avg_w
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,temperature,numeric,temperature
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,temperature_avg_d,numeric,temperature_avg_d
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,temperature_avg_h,numeric,temperature_avg_h
S04,AMBIENTE INTERIOR,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,temperature_avg_w,numeric,temperature_avg_w
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,alertsManagerLog,boolean,alertsManagerLog
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,co2,numeric,co2
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,co2_avg_d,numeric,co2_avg_d
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,co2_avg_h,numeric,co2_avg_h
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,co2_avg_w,numeric,co2_avg_w
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,ctm_payload,string,ctm_payload
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,description,boolean,description
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,humidity,numeric,humidity
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,humidity_avg_d,numeric,humidity_avg_d
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,humidity_avg_h,numeric,humidity_avg_h
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,humidity_avg_w,numeric,humidity_avg_w
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,temperature,numeric,temperature
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,temperature_avg_d,numeric,temperature_avg_d
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,temperature_avg_h,numeric,temperature_avg_h
S04,AMBIENTE INTERIOR,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,temperature_avg_w,numeric,temperature_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps,unknown,amps
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_avg_d,numeric,amps_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_avg_h,numeric,amps_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_avg_w,numeric,amps_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_l1,unknown,amps_l1
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_l1_avg_d,numeric,amps_l1_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_l1_avg_h,numeric,amps_l1_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_l1_avg_w,numeric,amps_l1_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_l2,unknown,amps_l2
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_l2_avg_d,numeric,amps_l2_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_l2_avg_h,numeric,amps_l2_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_l2_avg_w,numeric,amps_l2_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_l3,unknown,amps_l3
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_l3_avg_d,numeric,amps_l3_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_l3_avg_h,numeric,amps_l3_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,amps_l3_avg_w,numeric,amps_l3_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,ctm_payload,string,ctm_payload
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,description,boolean,description
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,energy,numeric,energy
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,energy_acum_d,numeric,energy_acum_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,energy_acum_h,numeric,energy_acum_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,energy_acum_w,numeric,energy_acum_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf,unknown,pf
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_avg_d,numeric,pf_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_avg_h,numeric,pf_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_avg_w,numeric,pf_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_l1,unknown,pf_l1
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_l1_avg_d,numeric,pf_l1_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_l1_avg_h,numeric,pf_l1_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_l1_avg_w,numeric,pf_l1_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_l2,unknown,pf_l2
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_l2_avg_d,numeric,pf_l2_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_l2_avg_h,numeric,pf_l2_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_l2_avg_w,numeric,pf_l2_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_l3,unknown,pf_l3
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_l3_avg_d,numeric,pf_l3_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_l3_avg_h,numeric,pf_l3_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,pf_l3_avg_w,numeric,pf_l3_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i,unknown,thd_i
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_avg_d,numeric,thd_i_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_avg_h,numeric,thd_i_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_avg_w,numeric,thd_i_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_l1,unknown,thd_i_l1
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_l1_avg_d,numeric,thd_i_l1_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_l1_avg_h,numeric,thd_i_l1_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_l1_avg_w,numeric,thd_i_l1_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_l2,unknown,thd_i_l2
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_l2_avg_d,numeric,thd_i_l2_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_l2_avg_h,numeric,thd_i_l2_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_l2_avg_w,numeric,thd_i_l2_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_l3,unknown,thd_i_l3
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_l3_avg_d,numeric,thd_i_l3_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_l3_avg_h,numeric,thd_i_l3_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_i_l3_avg_w,numeric,thd_i_l3_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v,unknown,thd_v
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_avg_d,numeric,thd_v_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_avg_h,numeric,thd_v_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_avg_w,numeric,thd_v_avg_w
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_l1,unknown,thd_v_l1
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_l1_avg_d,numeric,thd_v_l1_avg_d
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_l1_avg_h,numeric,thd_v_l1_avg_h
S05,ELECTRICIDAD,d1C6ka5O61SHc0xtmBlDvxAQwMiD1TjOtF8eigj1fZs,cwQW3uhmVY_ll7qVnnAf9003oODU3h_b5gM9zf_rQ98,thd_v_l1_avg_w,numeric,thd_v_l1_avg_w
